cidade,dt,r1,r2,r3,r4,tmin,tmax,wmx,c1,c2,c3,c4
Sarapuí - SP,2026-06-06,0.0,0.0,0.01,0.0,9.63,19.34,8.78,0,1,0,1
Sarapuí - SP,2026-06-07,0.0,0.0,0.0,0.0,10.28,20.27,8.96,0,0,0,0
Sardoá - MG,2026-05-29,0.33,0.0,0.15,0.14,17.98,24.57,9.89,1,2,1,3
Sardoá - MG,2026-05-30,0.32,0.03,0.0,0.0,16.28,22.72,6.97,2,2,0,0
Sardoá - MG,2026-05-31,0.07,0.0,0.0,0.0,17.2,27.05,2.55,0,0,0,0
Sardoá - MG,2026-06-01,0.3,0.31,0.57,0.96,17.38,27.33,5.33,0,0,0,2
Sardoá - MG,2026-06-02,0.83,0.38,1.45,0.65,17.1,25.1,4.56,3,0,0,2
Sardoá - MG,2026-06-03,0.73,0.16,0.34,0.02,16.29,24.44,5.42,2,1,1,1
Sardoá - MG,2026-06-04,0.3,0.0,0.12,0.0,15.29,24.22,7.96,1,1,1,2
Sardoá - MG,2026-06-05,0.15,0.0,0.0,0.0,11.91,23.01,10.86,0,2,0,0
Sardoá - MG,2026-06-06,0.02,0.0,0.0,0.0,12.47,22.25,7.56,0,1,0,0
Sardoá - MG,2026-06-07,0.01,0.0,0.0,0.0,13.5,23.18,6.21,0,1,0,0
Sarutaiá - SP,2026-05-29,0.0,0.0,0.01,0.04,13.95,21.88,14.52,1,0,0,2
Sarutaiá - SP,2026-05-30,0.12,0.0,0.0,0.0,14.13,22.32,9.67,2,0,0,0
Sarutaiá - SP,2026-05-31,0.0,0.0,0.0,0.0,13.63,22.77,6.07,2,0,0,0
Sarutaiá - SP,2026-06-01,0.0,0.0,0.0,0.0,13.38,22.64,11.23,1,0,0,1
Sarutaiá - SP,2026-06-02,0.0,0.0,0.0,0.0,12.95,21.07,15.08,2,1,0,2
Sarutaiá - SP,2026-06-03,0.0,0.0,0.0,0.0,14.04,21.31,19.62,2,0,0,2
Sarutaiá - SP,2026-06-04,0.04,0.0,0.0,0.0,12.45,21.62,21.61,2,1,0,1
Sarutaiá - SP,2026-06-05,0.0,0.0,0.0,0.0,10.44,19.57,20.18,1,0,0,0
Sarutaiá - SP,2026-06-06,0.0,0.0,0.0,0.0,9.72,20.06,14.54,0,0,0,0
Sarutaiá - SP,2026-06-07,0.0,0.0,0.0,0.0,10.15,21.34,4.77,0,0,0,0
Sarzedo - MG,2026-05-29,0.2,0.02,0.01,0.0,15.26,23.79,8.4,1,2,1,1
Sarzedo - MG,2026-05-30,0.23,0.18,0.06,0.0,14.41,23.22,8.09,1,2,0,0
Sarzedo - MG,2026-05-31,0.27,0.0,0.0,0.0,14.04,24.86,6.4,1,0,0,0
Sarzedo - MG,2026-06-01,0.55,0.34,0.05,0.0,13.91,25.05,7.53,0,1,0,0
Sarzedo - MG,2026-06-02,0.56,0.09,0.02,0.0,14.04,23.85,9.14,0,0,0,0
Sarzedo - MG,2026-06-03,0.32,0.01,0.0,0.0,12.54,23.19,10.15,0,1,0,0
Sarzedo - MG,2026-06-04,0.15,0.0,0.0,0.0,11.91,21.75,10.68,0,2,0,1
Sarzedo - MG,2026-06-05,0.12,0.0,0.0,0.0,8.63,19.91,13.09,0,1,0,0
Sarzedo - MG,2026-06-06,0.0,0.0,0.0,0.0,8.13,19.84,8.8,0,0,0,0
Sarzedo - MG,2026-06-07,0.0,0.01,0.0,0.0,8.75,20.96,6.37,0,0,0,0
Sátiro Dias - BA,2026-05-29,0.34,0.0,0.0,0.08,20.45,30.41,15.0,2,1,0,1
Sátiro Dias - BA,2026-05-30,1.09,1.21,1.02,0.7,21.1,28.07,16.6,2,2,2,2
Sátiro Dias - BA,2026-05-31,0.8,0.42,0.24,0.36,21.13,28.36,12.22,2,2,1,1
Sátiro Dias - BA,2026-06-01,1.24,0.81,0.2,0.46,21.44,27.98,12.31,2,1,1,2
Sátiro Dias - BA,2026-06-02,1.39,0.62,0.09,0.26,21.2,27.73,14.36,2,1,1,2
Sátiro Dias - BA,2026-06-03,1.34,0.73,0.53,0.84,21.48,27.16,16.83,2,1,2,2
Sátiro Dias - BA,2026-06-04,1.69,0.48,0.23,0.43,20.91,25.84,20.18,2,2,1,2
Sátiro Dias - BA,2026-06-05,1.09,0.28,0.02,0.11,19.41,25.6,21.77,2,2,1,1
Sátiro Dias - BA,2026-06-06,0.53,0.02,0.0,0.0,17.94,25.81,21.59,2,2,0,0
Sátiro Dias - BA,2026-06-07,0.43,0.0,0.0,0.0,18.0,26.77,15.4,2,2,0,0
Satuba - AL,2026-05-29,0.47,0.48,1.52,2.17,23.88,27.6,16.95,1,0,2,3
Satuba - AL,2026-05-30,1.88,0.5,0.41,0.36,23.44,26.94,15.42,2,1,0,0
Satuba - AL,2026-05-31,0.54,0.18,0.66,0.84,23.17,27.52,13.21,1,0,0,1
Satuba - AL,2026-06-01,0.55,0.02,0.05,0.07,22.91,27.76,12.7,1,0,0,1
Satuba - AL,2026-06-02,0.48,0.52,1.55,3.17,23.79,27.79,14.6,1,1,1,2
Satuba - AL,2026-06-03,6.45,5.55,5.23,3.76,23.38,25.69,14.38,2,2,2,2
Satuba - AL,2026-06-04,1.76,1.61,2.72,2.07,23.29,26.87,20.04,2,1,2,2
Satuba - AL,2026-06-05,1.77,1.15,2.09,2.5,22.51,26.07,19.27,2,2,1,2
Satuba - AL,2026-06-06,1.8,0.69,0.92,1.14,22.41,25.53,20.55,2,2,1,1
Satuba - AL,2026-06-07,0.88,0.12,0.2,0.25,22.75,26.06,17.24,2,2,1,1
Satubinha - MA,2026-05-29,1.41,0.96,0.27,0.05,25.2,31.91,12.63,0,1,2,1
Satubinha - MA,2026-05-30,1.2,1.39,0.5,0.22,24.44,31.57,10.51,1,1,1,2
Satubinha - MA,2026-05-31,2.28,3.14,1.48,0.32,24.2,30.96,8.64,1,1,1,1
Satubinha - MA,2026-06-01,1.88,2.06,0.66,0.42,24.04,31.08,6.54,2,1,1,1
Satubinha - MA,2026-06-02,1.23,1.92,1.38,0.91,24.1,31.13,6.91,2,1,1,1
Satubinha - MA,2026-06-03,1.8,2.35,0.98,0.41,23.88,31.13,8.19,2,1,0,0
Satubinha - MA,2026-06-04,1.65,1.15,0.04,0.34,23.7,31.06,10.69,2,1,0,1
Satubinha - MA,2026-06-05,0.32,0.05,0.0,0.02,23.38,31.51,11.53,1,0,0,0
Satubinha - MA,2026-06-06,0.16,0.12,0.12,0.25,23.94,31.72,10.6,0,1,1,2
Satubinha - MA,2026-06-07,0.88,0.44,0.17,0.0,23.87,30.52,9.77,1,1,2,1
Saubara - BA,2026-05-29,1.38,1.31,3.21,5.79,23.17,26.82,13.81,2,1,2,3
Saubara - BA,2026-05-30,7.44,5.92,4.2,2.16,22.57,24.53,15.28,3,3,3,3
Saubara - BA,2026-05-31,1.12,0.51,1.05,1.25,22.92,25.77,11.42,2,1,1,2
Saubara - BA,2026-06-01,1.95,1.09,1.8,2.59,22.91,25.92,12.59,2,1,1,3
Saubara - BA,2026-06-02,3.36,2.84,3.3,2.9,22.63,25.29,13.28,2,2,2,2
Saubara - BA,2026-06-03,4.73,3.59,3.46,2.47,22.6,24.63,15.76,2,2,2,2
Saubara - BA,2026-06-04,1.91,1.1,1.44,1.36,22.01,25.12,20.21,2,1,1,2
Saubara - BA,2026-06-05,1.62,0.98,0.8,0.51,21.41,24.35,21.53,2,1,1,1
Saubara - BA,2026-06-06,0.58,0.24,0.47,0.48,20.84,24.87,18.65,1,1,0,1
Saubara - BA,2026-06-07,0.76,0.32,0.47,0.52,20.9,24.9,14.31,1,1,0,1
Saudade do Iguaçu - PR,2026-05-29,0.0,3.99,6.06,1.77,15.19,21.91,10.93,3,1,3,2
Saudade do Iguaçu - PR,2026-05-30,0.57,0.0,0.0,0.0,13.53,21.1,5.97,3,1,0,3
Saudade do Iguaçu - PR,2026-05-31,0.13,0.0,0.0,0.0,12.35,21.42,6.53,3,1,0,2
Saudade do Iguaçu - PR,2026-06-01,0.0,0.0,0.0,0.0,11.48,20.95,8.39,3,0,0,0
Saudade do Iguaçu - PR,2026-06-02,0.0,0.0,0.0,0.0,11.88,21.38,12.57,1,0,0,0
Saudade do Iguaçu - PR,2026-06-03,0.0,0.0,0.0,0.0,12.63,20.44,16.48,1,0,0,0
Saudade do Iguaçu - PR,2026-06-04,0.0,0.0,0.0,0.0,12.54,21.94,17.93,0,0,0,0
Saudade do Iguaçu - PR,2026-06-05,0.0,0.0,0.0,0.0,10.26,20.57,16.88,0,0,0,0
Saudade do Iguaçu - PR,2026-06-06,0.0,0.0,0.0,0.0,9.16,19.65,12.08,0,0,0,0
Saudade do Iguaçu - PR,2026-06-07,0.0,0.0,0.0,0.0,9.84,20.31,7.53,1,0,0,0
Saudades - SC,2026-05-29,0.02,6.75,4.99,0.82,15.48,21.69,7.51,0,2,3,2
Saudades - SC,2026-05-30,0.2,0.0,0.02,0.12,13.75,21.47,5.07,2,2,1,3
Saudades - SC,2026-05-31,0.21,0.0,0.0,0.15,12.2,20.96,5.34,3,2,0,2
Saudades - SC,2026-06-01,0.03,0.0,0.0,0.0,10.44,20.11,5.47,3,1,0,0
Saudades - SC,2026-06-02,0.0,0.0,0.0,0.0,11.54,21.26,7.53,1,0,0,0
Saudades - SC,2026-06-03,0.0,0.0,0.0,0.0,11.48,22.09,10.24,0,0,0,0
Saudades - SC,2026-06-04,0.0,0.0,0.0,0.0,12.04,23.16,11.12,0,0,0,0
Saudades - SC,2026-06-05,0.0,0.0,0.0,0.0,10.44,22.2,8.46,0,0,0,0
Saudades - SC,2026-06-06,0.0,0.0,0.01,0.0,9.22,21.31,7.77,0,0,0,0
Saudades - SC,2026-06-07,0.0,0.0,0.0,0.0,9.97,21.52,5.91,0,0,0,0
Saúde - BA,2026-05-29,0.77,0.04,1.07,0.74,19.35,25.97,16.4,2,2,1,3
Saúde - BA,2026-05-30,1.37,1.82,2.23,0.78,19.0,24.47,15.66,3,2,3,3
Saúde - BA,2026-05-31,0.66,0.28,0.39,0.44,19.01,23.99,14.43,3,3,2,3
Saúde - BA,2026-06-01,0.68,0.15,0.38,0.66,19.38,25.83,11.7,2,1,0,3
Saúde - BA,2026-06-02,1.17,0.76,1.19,1.24,19.29,25.32,13.18,3,1,3,3
Saúde - BA,2026-06-03,1.52,0.85,0.97,1.06,18.82,24.16,15.06,3,1,3,3
Saúde - BA,2026-06-04,0.91,0.35,0.32,0.36,17.82,23.19,18.84,3,3,1,3
Saúde - BA,2026-06-05,0.45,0.05,0.11,0.12,16.13,23.38,19.06,3,3,1,2
Saúde - BA,2026-06-06,0.04,0.0,0.0,0.0,14.63,23.87,15.28,1,1,0,1
Saúde - BA,2026-06-07,0.17,0.0,0.03,0.3,16.09,23.71,13.91,2,2,0,3
Schroeder - SC,2026-05-29,0.5,0.05,0.12,3.85,14.2,18.41,6.48,1,3,2,2
Schroeder - SC,2026-05-30,1.16,0.0,0.0,0.0,13.25,19.32,4.34,3,2,1,3
Schroeder - SC,2026-05-31,0.03,0.0,0.13,0.12,14.54,21.77,5.66,2,0,2,3
Schroeder - SC,2026-06-01,0.42,0.52,0.7,0.09,14.94,19.92,6.16,3,2,3,3
Schroeder - SC,2026-06-02,0.3,0.0,0.0,0.52,13.7,19.38,5.49,2,2,2,3
Schroeder - SC,2026-06-03,1.97,1.75,2.07,1.96,15.19,17.53,7.02,3,3,3,3
Schroeder - SC,2026-06-04,1.91,0.9,0.69,0.47,13.6,18.03,8.14,3,2,3,2
Schroeder - SC,2026-06-05,0.78,0.01,0.0,0.0,11.26,18.38,6.89,2,2,1,2
Schroeder - SC,2026-06-06,0.0,0.0,0.0,0.0,9.69,20.0,5.23,1,1,0,0
Schroeder - SC,2026-06-07,0.0,0.0,0.0,0.0,10.25,20.49,5.36,0,0,0,1
Seabra - BA,2026-05-29,0.0,0.0,0.88,1.09,18.07,25.13,18.2,3,1,2,3
Seabra - BA,2026-05-30,1.08,0.51,0.14,0.09,16.82,22.22,16.57,3,2,2,2
Seabra - BA,2026-05-31,0.03,0.16,0.12,0.03,15.82,24.02,12.57,2,2,0,1
Seabra - BA,2026-06-01,0.05,0.03,0.08,0.14,16.82,25.89,9.69,1,0,0,3
Seabra - BA,2026-06-02,0.31,0.2,0.35,0.27,17.57,25.6,12.86,2,0,1,3
Seabra - BA,2026-06-03,0.5,0.22,0.11,0.12,16.95,24.22,16.74,2,1,1,2
Seabra - BA,2026-06-04,0.03,0.01,0.0,0.0,14.82,24.19,18.14,1,2,0,1
Seabra - BA,2026-06-05,0.0,0.0,0.0,0.0,12.98,23.88,14.59,0,0,0,0
Seabra - BA,2026-06-06,0.0,0.0,0.0,0.0,11.69,23.34,13.08,0,0,0,0
Seabra - BA,2026-06-07,0.0,0.0,0.0,0.0,12.97,23.52,11.64,0,0,0,2
Seara - SC,2026-05-29,0.02,3.76,7.95,2.16,14.22,20.6,4.8,0,2,3,3
Seara - SC,2026-05-30,0.34,0.03,0.03,0.05,12.57,20.22,4.56,2,2,1,2
Seara - SC,2026-05-31,0.28,0.0,0.01,0.05,11.17,20.05,5.8,3,2,0,2
Seara - SC,2026-06-01,0.02,0.0,0.0,0.0,9.23,18.98,5.12,3,1,0,1
Seara - SC,2026-06-02,0.0,0.0,0.0,0.0,9.92,19.51,6.52,2,0,0,0
Seara - SC,2026-06-03,0.0,0.0,0.0,0.0,10.54,20.28,8.9,1,0,0,0
Seara - SC,2026-06-04,0.0,0.0,0.0,0.0,10.45,21.47,9.51,0,0,0,0
Seara - SC,2026-06-05,0.0,0.0,0.0,0.0,8.19,20.45,7.38,0,0,0,0
Seara - SC,2026-06-06,0.0,0.0,0.01,0.0,7.75,19.44,3.66,1,0,0,1
Seara - SC,2026-06-07,0.0,0.01,0.0,0.0,8.69,19.77,3.15,2,0,0,0
Sebastianópolis do Sul - SP,2026-05-29,0.0,0.0,0.0,0.0,16.07,28.07,10.72,0,0,0,0
Sebastianópolis do Sul - SP,2026-05-30,0.0,0.0,0.0,0.0,16.53,28.38,7.83,0,0,0,0
Sebastianópolis do Sul - SP,2026-05-31,0.0,0.0,0.0,0.0,15.67,27.77,7.65,0,0,0,0
Sebastianópolis do Sul - SP,2026-06-01,0.0,0.0,0.0,0.0,15.66,27.26,9.52,0,0,0,0
Sebastianópolis do Sul - SP,2026-06-02,0.0,0.0,0.0,0.0,13.92,25.42,12.99,0,0,0,0
Sebastianópolis do Sul - SP,2026-06-03,0.0,0.0,0.0,0.0,15.6,26.38,14.85,0,0,0,0
Sebastianópolis do Sul - SP,2026-06-04,0.0,0.0,0.0,0.0,15.07,27.09,17.16,0,0,0,0
Sebastianópolis do Sul - SP,2026-06-05,0.0,0.0,0.0,0.0,12.98,24.88,16.94,0,0,0,0
Sebastianópolis do Sul - SP,2026-06-06,0.0,0.0,0.0,0.0,12.25,24.5,12.79,0,0,0,0
Sebastianópolis do Sul - SP,2026-06-07,0.0,0.0,0.0,0.0,12.62,25.15,10.6,0,0,0,0
Sebastião Barros - PI,2026-05-29,0.0,0.0,0.0,0.0,16.92,29.5,15.28,0,0,0,0
Sebastião Barros - PI,2026-05-30,0.0,0.0,0.0,0.0,19.38,30.0,9.97,0,0,0,0
Sebastião Barros - PI,2026-05-31,0.1,0.0,0.18,0.12,20.2,29.86,10.16,0,1,0,1
Sebastião Barros - PI,2026-06-01,0.3,0.05,0.0,0.01,19.82,30.14,8.51,0,0,0,0
Sebastião Barros - PI,2026-06-02,0.1,0.0,0.0,0.0,20.13,30.79,8.89,0,0,0,0
Sebastião Barros - PI,2026-06-03,0.3,0.04,0.02,0.01,20.76,29.84,11.68,0,1,0,0
Sebastião Barros - PI,2026-06-04,0.09,0.0,0.0,0.0,19.16,29.81,14.67,0,1,0,0
Sebastião Barros - PI,2026-06-05,0.0,0.0,0.0,0.0,17.29,28.95,13.74,0,0,0,0
Sebastião Barros - PI,2026-06-06,0.0,0.0,0.0,0.0,16.75,28.44,12.45,0,0,0,0
Sebastião Barros - PI,2026-06-07,0.0,0.0,0.0,0.0,17.19,28.77,11.09,0,0,0,0
Sebastião Laranjeiras - BA,2026-05-29,0.0,0.0,0.0,0.0,18.98,28.6,17.31,1,2,0,1
Sebastião Laranjeiras - BA,2026-05-30,0.21,0.0,0.01,0.16,18.03,26.25,13.14,2,2,0,0
Sebastião Laranjeiras - BA,2026-05-31,0.06,0.0,0.0,0.01,17.82,28.67,9.51,0,2,0,0
Sebastião Laranjeiras - BA,2026-06-01,0.0,0.0,0.0,0.0,18.35,29.7,10.16,0,0,0,0
Sebastião Laranjeiras - BA,2026-06-02,0.05,0.0,0.0,0.0,18.45,29.26,12.67,0,0,0,0
Sebastião Laranjeiras - BA,2026-06-03,0.04,0.0,0.0,0.0,17.85,28.44,16.53,0,0,0,0
Sebastião Laranjeiras - BA,2026-06-04,0.0,0.0,0.0,0.0,16.1,28.34,14.69,0,0,0,0
Sebastião Laranjeiras - BA,2026-06-05,0.0,0.0,0.0,0.0,14.32,26.66,13.49,0,0,0,0
Sebastião Laranjeiras - BA,2026-06-06,0.0,0.0,0.0,0.0,13.28,25.65,13.9,0,0,0,0
Sebastião Laranjeiras - BA,2026-06-07,0.0,0.0,0.0,0.0,14.62,26.18,13.98,0,0,0,0
Sebastião Leal - PI,2026-05-29,0.0,0.0,0.0,0.0,23.88,33.69,21.35,0,0,0,0
Sebastião Leal - PI,2026-05-30,0.0,0.0,0.0,0.0,23.78,34.41,17.97,0,1,0,0
Sebastião Leal - PI,2026-05-31,0.0,0.0,0.0,0.01,24.23,33.58,16.46,0,1,0,1
Sebastião Leal - PI,2026-06-01,0.07,0.0,0.02,0.01,24.35,33.36,13.33,0,0,0,1
Sebastião Leal - PI,2026-06-02,0.08,0.0,0.05,0.09,24.45,33.38,13.73,0,1,1,1
Sebastião Leal - PI,2026-06-03,0.13,0.0,0.0,0.0,24.48,32.97,16.37,0,1,1,0
Sebastião Leal - PI,2026-06-04,0.0,0.0,0.0,0.0,23.98,33.09,19.24,0,2,0,0
Sebastião Leal - PI,2026-06-05,0.0,0.0,0.0,0.0,22.98,32.73,19.55,0,2,1,0
Sebastião Leal - PI,2026-06-06,0.0,0.0,0.0,0.0,22.69,32.47,18.27,0,1,1,0
Sebastião Leal - PI,2026-06-07,0.0,0.01,0.0,0.0,22.59,32.34,17.77,0,1,0,0
Seberi - RS,2026-05-29,0.7,8.29,2.43,0.37,14.92,20.19,8.48,0,3,3,2
Seberi - RS,2026-05-30,0.29,0.0,0.0,0.06,14.07,20.66,5.34,3,2,1,2
Seberi - RS,2026-05-31,0.39,0.0,0.0,0.03,12.23,19.8,5.97,3,2,0,2
Seberi - RS,2026-06-01,0.07,0.0,0.0,0.0,11.07,19.3,10.21,3,2,0,0
Seberi - RS,2026-06-02,0.0,0.0,0.0,0.0,12.07,20.13,10.45,1,0,0,0
Seberi - RS,2026-06-03,0.0,0.0,0.0,0.0,11.85,21.25,11.9,0,0,0,0
Seberi - RS,2026-06-04,0.0,0.0,0.0,0.0,12.32,22.0,13.53,0,0,0,0
Seberi - RS,2026-06-05,0.0,0.0,0.0,0.0,10.91,21.35,11.15,0,0,0,0
Seberi - RS,2026-06-06,0.0,0.0,0.0,0.0,10.03,20.47,7.86,0,0,0,0
Seberi - RS,2026-06-07,0.0,0.0,0.0,0.0,10.62,20.46,6.27,0,0,0,0
Sede Nova - RS,2026-05-29,1.7,7.94,1.02,0.15,15.13,19.69,12.59,0,3,3,1
Sede Nova - RS,2026-05-30,0.3,0.01,0.0,0.12,14.63,20.75,5.55,3,2,1,2
Sede Nova - RS,2026-05-31,0.46,0.0,0.0,0.0,12.6,19.74,5.91,3,2,1,2
Sede Nova - RS,2026-06-01,0.03,0.0,0.0,0.0,11.54,19.48,11.67,3,2,0,0
Sede Nova - RS,2026-06-02,0.0,0.0,0.0,0.0,12.73,20.76,12.27,0,0,0,0
Sede Nova - RS,2026-06-03,0.0,0.0,0.0,0.0,12.95,22.31,14.1,0,0,0,0
Sede Nova - RS,2026-06-04,0.0,0.0,0.0,0.0,13.63,22.78,15.03,0,0,0,0
Sede Nova - RS,2026-06-05,0.0,0.0,0.0,0.0,12.26,22.32,13.86,0,0,0,0
Sede Nova - RS,2026-06-06,0.0,0.0,0.0,0.0,11.06,21.44,11.76,0,0,0,0
Sede Nova - RS,2026-06-07,0.0,0.0,0.0,0.0,11.47,21.21,9.32,0,0,0,0
Segredo - RS,2026-05-29,0.68,7.96,6.21,0.28,13.35,16.13,8.71,3,3,3,3
Segredo - RS,2026-05-30,0.31,0.02,0.02,0.11,13.6,19.32,5.1,2,2,2,3
Segredo - RS,2026-05-31,0.47,0.0,0.01,0.09,12.29,18.39,6.19,3,3,2,3
Segredo - RS,2026-06-01,0.22,0.0,0.0,0.0,11.38,17.26,9.63,3,3,1,2
Segredo - RS,2026-06-02,0.0,0.0,0.0,0.0,11.42,16.92,12.03,2,1,0,2
Segredo - RS,2026-06-03,0.0,0.0,0.0,0.0,11.48,20.81,10.3,0,0,0,0
Segredo - RS,2026-06-04,0.0,0.0,0.0,0.0,11.79,21.47,11.03,0,0,0,0
Segredo - RS,2026-06-05,0.0,0.0,0.0,0.0,10.76,21.48,9.06,0,0,0,0
Segredo - RS,2026-06-06,0.0,0.0,0.01,0.0,10.59,20.94,9.17,0,0,0,0
Segredo - RS,2026-06-07,0.0,0.0,0.0,0.0,11.12,20.31,5.94,1,0,0,1
Selbach - RS,2026-05-29,0.42,6.95,5.97,0.48,13.26,17.97,8.75,2,3,3,3
Selbach - RS,2026-05-30,0.27,0.05,0.03,0.09,13.66,20.35,5.49,2,2,1,3
Selbach - RS,2026-05-31,0.44,0.01,0.03,0.12,12.2,19.24,7.12,3,2,1,3
Selbach - RS,2026-06-01,0.14,0.0,0.0,0.01,11.19,18.26,10.83,3,2,0,2
Selbach - RS,2026-06-02,0.0,0.0,0.0,0.0,11.2,18.45,13.48,2,0,0,0
Selbach - RS,2026-06-03,0.0,0.0,0.0,0.0,12.1,21.22,14.16,0,0,0,0
Selbach - RS,2026-06-04,0.0,0.0,0.0,0.0,12.26,21.81,13.9,0,0,0,0
Selbach - RS,2026-06-05,0.0,0.0,0.0,0.0,10.91,21.54,13.25,0,0,0,0
Selbach - RS,2026-06-06,0.0,0.0,0.0,0.0,10.06,21.15,10.3,0,0,0,0
Selbach - RS,2026-06-07,0.0,0.0,0.0,0.02,10.5,20.65,7.25,1,0,0,0
Selvíria - MS,2026-05-29,0.0,0.0,0.0,0.0,17.63,28.94,9.86,0,0,0,0
Selvíria - MS,2026-05-30,0.0,0.0,0.0,0.0,17.85,29.53,6.05,0,0,0,0
Selvíria - MS,2026-05-31,0.0,0.0,0.0,0.0,17.76,28.86,5.82,0,0,0,0
Selvíria - MS,2026-06-01,0.01,0.0,0.0,0.0,17.29,28.61,6.48,0,0,0,0
Selvíria - MS,2026-06-02,0.0,0.0,0.0,0.0,14.95,27.32,8.8,0,0,0,0
Selvíria - MS,2026-06-03,0.0,0.0,0.0,0.0,15.7,25.84,10.28,0,0,0,0
Selvíria - MS,2026-06-04,0.0,0.0,0.0,0.0,16.54,27.69,13.37,0,0,0,0
Selvíria - MS,2026-06-05,0.0,0.0,0.0,0.0,14.35,26.07,13.55,0,0,0,0
Selvíria - MS,2026-06-06,0.0,0.0,0.0,0.0,13.41,25.22,9.87,0,0,0,0
Selvíria - MS,2026-06-07,0.0,0.0,0.0,0.0,13.81,26.02,7.49,0,0,0,0
Sem-Peixe - MG,2026-05-29,0.11,0.0,0.1,0.43,17.82,25.1,6.32,3,2,2,2
Sem-Peixe - MG,2026-05-30,0.36,0.06,0.06,0.0,16.44,23.22,4.92,3,2,0,0
Sem-Peixe - MG,2026-05-31,0.08,0.0,0.05,0.0,17.01,27.46,4.37,0,0,0,0
Sem-Peixe - MG,2026-06-01,0.55,1.09,1.84,0.61,16.51,27.48,5.81,1,1,0,1
Sem-Peixe - MG,2026-06-02,0.61,0.22,0.34,0.07,16.38,25.07,6.48,3,1,1,1
Sem-Peixe - MG,2026-06-03,0.15,0.0,0.0,0.0,15.01,25.22,8.0,1,1,0,0
Sem-Peixe - MG,2026-06-04,0.04,0.0,0.0,0.0,14.7,23.91,10.28,1,1,0,0
Sem-Peixe - MG,2026-06-05,0.0,0.0,0.0,0.0,11.79,22.54,13.49,0,2,0,0
Sem-Peixe - MG,2026-06-06,0.0,0.0,0.01,0.0,11.16,22.87,9.43,0,2,0,0
Sem-Peixe - MG,2026-06-07,0.0,0.0,0.0,0.0,11.94,23.49,6.35,0,0,0,0
Sena Madureira - AC,2026-05-29,0.25,0.21,0.02,0.0,22.79,31.13,6.73,2,1,0,1
Sena Madureira - AC,2026-05-30,0.44,0.36,0.0,0.0,22.88,31.35,9.92,0,1,0,0
Sena Madureira - AC,2026-05-31,0.47,0.29,0.0,0.0,22.82,31.3,6.92,0,0,0,0
Sena Madureira - AC,2026-06-01,0.42,0.2,0.0,0.0,22.76,31.86,4.75,0,0,0,0
Sena Madureira - AC,2026-06-02,0.38,0.31,0.02,0.09,22.63,31.92,5.66,0,0,0,0
Sena Madureira - AC,2026-06-03,0.4,0.45,0.08,0.0,22.42,31.47,8.08,0,1,0,0
Sena Madureira - AC,2026-06-04,0.3,0.22,0.0,0.0,21.91,31.72,7.65,0,0,0,0
Sena Madureira - AC,2026-06-05,0.16,0.0,0.0,0.0,21.66,31.63,6.4,0,0,0,0
Sena Madureira - AC,2026-06-06,0.23,0.16,0.02,0.05,22.06,31.4,6.48,0,0,0,0
Sena Madureira - AC,2026-06-07,0.5,0.51,0.09,0.45,22.4,30.71,5.52,0,1,0,0
Senador Alexandre Costa - MA,2026-05-29,0.0,0.0,0.0,0.01,23.92,32.32,12.03,0,2,1,1
Senador Alexandre Costa - MA,2026-05-30,0.0,0.0,0.0,0.04,23.19,32.97,10.46,0,1,1,0
Senador Alexandre Costa - MA,2026-05-31,0.67,0.05,0.02,0.24,23.29,31.99,9.04,0,1,0,0
Senador Alexandre Costa - MA,2026-06-01,1.06,0.28,0.01,0.31,23.1,31.33,5.79,1,1,0,0
Senador Alexandre Costa - MA,2026-06-02,0.84,0.32,0.2,1.15,23.35,31.42,5.4,2,1,0,1
Senador Alexandre Costa - MA,2026-06-03,1.41,0.59,0.1,0.57,23.04,30.81,7.63,2,1,0,1
Senador Alexandre Costa - MA,2026-06-04,0.34,0.04,0.0,0.02,23.13,32.19,11.24,0,1,0,1
Senador Alexandre Costa - MA,2026-06-05,0.0,0.0,0.0,0.02,22.73,31.79,12.9,0,2,0,1
Senador Alexandre Costa - MA,2026-06-06,0.0,0.0,0.0,0.01,23.03,32.03,12.0,0,2,0,2
Senador Alexandre Costa - MA,2026-06-07,0.0,0.0,0.0,0.02,22.59,31.46,11.26,0,3,1,1
Senador Amaral - MG,2026-05-29,0.0,0.0,0.0,0.11,12.76,21.54,9.86,0,1,0,1
Senador Amaral - MG,2026-05-30,1.52,0.39,0.0,0.0,11.63,20.1,10.73,2,1,0,1
Senador Amaral - MG,2026-05-31,0.07,0.0,0.0,0.0,10.26,20.42,9.23,1,0,0,0
Senador Amaral - MG,2026-06-01,0.0,0.0,0.0,0.0,9.26,19.95,7.16,0,0,0,1
Senador Amaral - MG,2026-06-02,0.0,0.0,0.0,0.0,10.38,19.48,9.15,0,0,1,2
Senador Amaral - MG,2026-06-03,0.07,0.0,0.0,0.0,10.29,19.72,7.76,0,1,1,1
Senador Amaral - MG,2026-06-04,0.39,0.0,0.0,0.0,8.85,18.25,9.2,1,1,1,2
Senador Amaral - MG,2026-06-05,0.09,0.0,0.0,0.0,6.19,16.32,10.18,1,1,0,0
Senador Amaral - MG,2026-06-06,0.0,0.0,0.0,0.0,7.09,17.0,7.24,0,0,0,0
