cidade,dt,r,tmin,tmax,wmx,c1,c2,c3,c4
Águas de Santa Bárbara - SP,2026-05-24,9.59,16.36,22.13,6.43,1,2,1,1
Águas de Santa Bárbara - SP,2026-05-25,3.18,17.12,23.92,8.38,1,1,2,1
Águas de Santa Bárbara - SP,2026-05-26,1.52,17.57,25.49,8.22,1,1,0,1
Águas de Santa Bárbara - SP,2026-05-27,0.58,17.89,25.85,7.91,0,0,0,0
Águas de Santa Bárbara - SP,2026-05-28,0.0,15.56,22.06,10.81,0,2,1,1
Águas de São Pedro - SP,2026-05-24,10.45,16.58,24.1,5.31,1,2,1,1
Águas de São Pedro - SP,2026-05-25,3.11,17.15,24.45,4.57,1,1,2,1
Águas de São Pedro - SP,2026-05-26,0.84,16.88,26.62,4.66,1,1,0,0
Águas de São Pedro - SP,2026-05-27,1.13,18.04,26.16,5.78,0,0,0,0
Águas de São Pedro - SP,2026-05-28,0.15,15.53,22.66,10.27,0,1,1,0
Águas Formosas - MG,2026-05-24,1.37,18.02,24.5,10.69,3,3,2,3
Águas Formosas - MG,2026-05-25,0.0,16.4,27.05,7.49,0,1,1,0
Águas Formosas - MG,2026-05-26,4.15,19.19,23.68,9.61,0,3,3,3
Águas Formosas - MG,2026-05-27,2.37,19.45,26.41,4.89,3,3,3,1
Águas Formosas - MG,2026-05-28,1.53,18.4,26.59,6.1,1,1,2,1
Águas Frias - SC,2026-05-24,0.09,10.73,19.29,5.62,1,1,2,3
Águas Frias - SC,2026-05-25,14.11,15.34,20.98,6.57,2,2,1,1
Águas Frias - SC,2026-05-26,15.66,16.94,19.62,7.36,1,2,3,2
Águas Frias - SC,2026-05-27,0.02,13.04,20.38,7.14,1,2,2,0
Águas Frias - SC,2026-05-28,0.0,10.68,22.56,5.68,0,0,0,0
Águas Lindas de Goiás - GO,2026-05-24,0.15,17.42,27.04,17.11,0,0,1,2
Águas Lindas de Goiás - GO,2026-05-25,0.0,17.43,28.7,8.37,1,0,0,1
Águas Lindas de Goiás - GO,2026-05-26,0.0,17.53,28.49,8.96,0,0,0,2
Águas Lindas de Goiás - GO,2026-05-27,0.0,16.89,28.22,8.95,0,0,2,0
Águas Lindas de Goiás - GO,2026-05-28,0.0,16.71,27.75,9.01,0,0,0,2
Águas Mornas - SC,2026-05-24,1.41,14.05,17.72,10.24,1,1,1,2
Águas Mornas - SC,2026-05-25,1.75,14.46,18.73,8.06,2,2,2,2
Águas Mornas - SC,2026-05-26,10.02,16.88,20.8,7.21,2,1,1,1
Águas Mornas - SC,2026-05-27,0.45,15.26,19.54,13.73,2,1,1,1
Águas Mornas - SC,2026-05-28,0.13,12.59,18.59,8.57,2,2,2,1
Águas Vermelhas - MG,2026-05-24,0.41,17.27,25.66,14.81,3,3,1,2
Águas Vermelhas - MG,2026-05-25,0.0,15.03,27.61,9.93,0,0,0,1
Águas Vermelhas - MG,2026-05-26,2.56,18.28,24.46,8.95,0,3,3,2
Águas Vermelhas - MG,2026-05-27,1.21,18.57,26.44,7.3,2,3,2,2
Águas Vermelhas - MG,2026-05-28,0.27,16.68,25.91,6.25,0,2,2,1
Agudo - RS,2026-05-24,0.5,12.83,18.13,13.95,3,3,3,2
Agudo - RS,2026-05-25,2.96,11.24,17.7,12.09,1,1,2,3
Agudo - RS,2026-05-26,4.07,15.03,18.77,14.57,2,3,3,2
Agudo - RS,2026-05-27,0.39,12.98,18.13,12.99,1,3,3,2
Agudo - RS,2026-05-28,0.11,12.34,17.81,12.26,1,2,3,1
Agudos - SP,2026-05-24,5.58,16.8,24.07,8.48,1,1,1,1
Agudos - SP,2026-05-25,2.92,17.93,24.89,7.47,1,1,1,1
Agudos - SP,2026-05-26,0.98,18.07,26.65,7.59,1,1,0,1
Agudos - SP,2026-05-27,0.6,18.32,26.85,7.0,0,0,0,0
Agudos - SP,2026-05-28,0.0,16.31,23.22,10.34,0,1,1,3
Agudos do Sul - PR,2026-05-24,6.35,13.11,15.47,4.13,3,3,3,2
Agudos do Sul - PR,2026-05-25,1.73,12.9,17.89,8.28,3,3,3,3
Agudos do Sul - PR,2026-05-26,10.08,14.97,19.12,9.63,2,2,2,1
Agudos do Sul - PR,2026-05-27,0.89,14.2,18.94,7.92,1,1,1,1
Agudos do Sul - PR,2026-05-28,0.0,11.65,17.06,6.92,2,3,2,1
Águia Branca - ES,2026-05-24,0.04,18.48,27.66,8.75,3,1,1,2
Águia Branca - ES,2026-05-25,0.0,17.65,29.2,6.13,0,0,0,0
Águia Branca - ES,2026-05-26,0.11,18.5,28.62,8.57,1,0,2,2
Águia Branca - ES,2026-05-27,0.13,19.36,29.47,6.44,0,2,1,1
Águia Branca - ES,2026-05-28,0.57,19.62,27.87,7.88,0,1,2,1
Aguiar - PB,2026-05-24,0.22,20.92,30.88,18.64,1,0,2,1
Aguiar - PB,2026-05-25,0.63,20.65,30.3,13.1,1,0,1,1
Aguiar - PB,2026-05-26,0.55,22.47,31.24,15.42,2,1,0,1
Aguiar - PB,2026-05-27,0.5,22.92,31.19,14.06,2,1,0,1
Aguiar - PB,2026-05-28,0.19,22.87,31.59,13.37,1,1,0,2
Aguiarnópolis - TO,2026-05-24,0.0,21.77,32.94,11.58,0,0,0,1
Aguiarnópolis - TO,2026-05-25,0.0,22.09,33.14,5.8,0,0,1,0
Aguiarnópolis - TO,2026-05-26,0.0,20.78,32.96,4.3,1,0,2,0
Aguiarnópolis - TO,2026-05-27,0.0,21.89,33.07,3.53,0,0,0,2
Aguiarnópolis - TO,2026-05-28,0.0,22.31,33.41,4.0,0,0,0,2
Aimorés - MG,2026-05-24,0.02,19.05,28.44,10.05,3,1,1,1
Aimorés - MG,2026-05-25,0.0,18.06,29.92,7.57,0,0,0,0
Aimorés - MG,2026-05-26,0.02,18.85,30.18,7.61,0,0,0,1
Aimorés - MG,2026-05-27,0.05,19.61,30.16,8.06,0,2,2,1
Aimorés - MG,2026-05-28,0.34,19.56,29.22,7.56,0,0,1,1
Aiquara - BA,2026-05-24,3.18,20.33,25.57,15.79,3,3,2,2
Aiquara - BA,2026-05-25,3.72,19.53,24.61,8.47,1,3,3,2
Aiquara - BA,2026-05-26,2.09,19.85,27.15,6.87,2,2,1,1
Aiquara - BA,2026-05-27,1.93,18.92,26.69,6.29,0,2,2,1
Aiquara - BA,2026-05-28,0.7,17.28,26.84,5.56,0,1,1,1
Aiuaba - CE,2026-05-24,0.05,21.95,31.1,17.82,1,2,0,1
Aiuaba - CE,2026-05-25,0.0,21.53,30.76,8.62,1,0,3,1
Aiuaba - CE,2026-05-26,0.0,22.66,31.84,10.7,0,1,0,1
Aiuaba - CE,2026-05-27,0.18,23.29,31.41,10.79,1,2,1,1
Aiuaba - CE,2026-05-28,0.0,22.78,31.69,10.06,0,1,0,2
Aiuruoca - MG,2026-05-24,0.95,13.11,21.1,5.58,0,1,1,1
Aiuruoca - MG,2026-05-25,2.68,14.87,20.2,1.9,1,2,2,1
Aiuruoca - MG,2026-05-26,0.2,14.88,21.62,4.86,2,3,2,1
Aiuruoca - MG,2026-05-27,0.64,14.17,22.54,3.28,1,0,1,1
Aiuruoca - MG,2026-05-28,1.62,14.37,18.19,4.51,2,3,3,2
Ajuricaba - RS,2026-05-24,0.0,10.52,20.38,14.63,0,0,2,0
Ajuricaba - RS,2026-05-25,7.28,14.53,19.92,11.66,1,3,2,2
Ajuricaba - RS,2026-05-26,2.84,16.63,19.87,12.29,2,3,3,2
Ajuricaba - RS,2026-05-27,0.0,11.86,20.04,11.82,0,1,2,0
Ajuricaba - RS,2026-05-28,0.0,11.46,22.37,10.57,2,0,0,1
Alagoa - MG,2026-05-24,1.19,11.45,18.13,4.54,1,2,1,1
Alagoa - MG,2026-05-25,1.92,13.09,17.67,1.28,1,2,2,1
Alagoa - MG,2026-05-26,0.17,12.75,18.84,2.59,2,2,1,1
Alagoa - MG,2026-05-27,1.0,12.42,19.16,1.32,1,0,1,1
Alagoa - MG,2026-05-28,0.79,12.18,16.31,2.64,1,3,2,2
Alagoa Grande - PB,2026-05-24,2.18,21.86,29.13,16.52,0,3,1,0
Alagoa Grande - PB,2026-05-25,3.72,21.71,27.3,11.1,1,2,1,1
Alagoa Grande - PB,2026-05-26,4.32,21.94,26.49,13.67,1,2,2,1
Alagoa Grande - PB,2026-05-27,3.07,21.95,26.94,13.81,1,2,2,1
Alagoa Grande - PB,2026-05-28,1.31,21.84,27.75,15.01,1,1,2,2
Alagoa Nova - PB,2026-05-24,2.36,20.45,27.25,20.0,1,3,2,0
Alagoa Nova - PB,2026-05-25,3.58,20.34,25.61,13.23,1,3,2,1
Alagoa Nova - PB,2026-05-26,3.71,20.44,24.9,16.13,1,2,2,1
Alagoa Nova - PB,2026-05-27,2.82,20.48,25.35,16.01,1,3,2,2
Alagoa Nova - PB,2026-05-28,1.38,20.21,26.03,16.58,1,2,3,2
Alagoinha - PB,2026-05-24,2.18,21.86,29.13,16.52,0,3,1,0
Alagoinha - PB,2026-05-25,3.72,21.71,27.3,11.1,1,2,1,1
Alagoinha - PB,2026-05-26,4.32,21.94,26.49,13.67,1,2,2,1
Alagoinha - PB,2026-05-27,3.07,21.95,26.94,13.81,1,2,2,1
Alagoinha - PB,2026-05-28,1.31,21.84,27.75,15.01,1,1,2,2
Alagoinha - PE,2026-05-24,1.31,19.39,27.44,17.73,1,2,1,0
Alagoinha - PE,2026-05-25,2.57,19.9,27.17,13.17,1,3,2,1
Alagoinha - PE,2026-05-26,1.57,19.38,26.46,15.8,1,2,2,1
Alagoinha - PE,2026-05-27,0.79,19.67,27.0,13.44,1,2,2,2
Alagoinha - PE,2026-05-28,0.3,18.84,27.34,13.13,1,2,1,2
Alagoinha do Piauí - PI,2026-05-24,0.01,22.11,32.6,18.41,0,0,0,0
Alagoinha do Piauí - PI,2026-05-25,0.0,21.43,32.08,13.19,0,3,1,2
Alagoinha do Piauí - PI,2026-05-26,0.0,22.35,32.59,13.92,0,0,3,2
Alagoinha do Piauí - PI,2026-05-27,0.0,22.86,32.04,13.67,0,0,0,2
Alagoinha do Piauí - PI,2026-05-28,0.0,22.37,32.72,12.84,0,0,0,2
Alagoinhas - BA,2026-05-24,3.84,22.08,27.82,17.15,0,3,1,1
Alagoinhas - BA,2026-05-25,1.1,20.46,29.11,12.48,1,1,1,0
Alagoinhas - BA,2026-05-26,1.59,20.53,28.27,13.86,0,0,1,1
Alagoinhas - BA,2026-05-27,1.75,21.51,28.97,10.47,1,1,1,1
Alagoinhas - BA,2026-05-28,1.59,20.37,28.06,12.33,0,1,1,1
Alambari - SP,2026-05-24,15.81,15.8,20.82,5.06,2,2,2,1
Alambari - SP,2026-05-25,2.0,15.99,22.86,9.06,2,2,2,1
Alambari - SP,2026-05-26,1.47,15.94,24.74,7.84,0,1,1,0
Alambari - SP,2026-05-27,1.56,16.92,23.04,10.83,0,0,1,1
Alambari - SP,2026-05-28,0.0,14.37,20.16,12.46,1,2,1,2
Albertina - MG,2026-05-24,3.12,15.52,22.44,8.82,1,1,1,2
Albertina - MG,2026-05-25,2.36,16.24,22.76,4.66,1,2,2,1
Albertina - MG,2026-05-26,0.42,15.66,23.93,6.68,1,1,1,1
Albertina - MG,2026-05-27,0.67,16.01,23.75,5.35,1,1,1,1
Albertina - MG,2026-05-28,0.07,14.62,22.56,6.48,0,2,2,0
Alcântara - MA,2026-05-24,12.07,25.83,27.72,11.21,1,1,1,1
Alcântara - MA,2026-05-25,6.64,25.28,28.86,6.56,1,1,1,1
Alcântara - MA,2026-05-26,5.23,25.82,29.05,6.71,1,1,1,1
Alcântara - MA,2026-05-27,8.58,26.07,29.35,5.57,1,1,1,1
Alcântara - MA,2026-05-28,9.85,26.03,29.25,6.87,1,1,1,1
Alcântaras - CE,2026-05-24,0.6,21.55,29.07,15.71,2,2,1,0
Alcântaras - CE,2026-05-25,1.27,21.03,28.67,10.36,0,0,0,1
Alcântaras - CE,2026-05-26,1.47,21.57,29.05,12.5,0,0,1,1
Alcântaras - CE,2026-05-27,1.36,22.04,29.13,13.0,0,0,1,1
Alcântaras - CE,2026-05-28,1.73,22.31,29.16,11.46,0,0,1,1
Alcantil - PB,2026-05-24,1.57,21.02,29.04,20.15,3,3,1,1
Alcantil - PB,2026-05-25,2.7,21.06,27.95,13.58,1,3,1,1
Alcantil - PB,2026-05-26,2.26,20.85,26.65,16.51,0,1,2,2
Alcantil - PB,2026-05-27,1.16,20.89,27.35,16.15,1,2,2,2
Alcantil - PB,2026-05-28,0.54,20.5,27.78,15.47,1,1,2,2
Alcinópolis - MS,2026-05-24,0.26,19.27,29.85,4.19,2,0,1,1
Alcinópolis - MS,2026-05-25,0.06,18.9,30.95,3.65,0,0,0,1
Alcinópolis - MS,2026-05-26,0.0,19.6,31.49,3.84,0,0,0,1
Alcinópolis - MS,2026-05-27,0.0,19.48,31.5,4.69,0,0,0,1
Alcinópolis - MS,2026-05-28,0.03,19.96,31.72,4.7,1,0,0,1
Alcobaça - BA,2026-05-24,0.14,22.61,26.22,18.44,1,0,1,0
Alcobaça - BA,2026-05-25,2.45,22.09,25.95,14.07,0,1,2,2
Alcobaça - BA,2026-05-26,7.62,23.35,25.46,11.86,1,2,2,2
Alcobaça - BA,2026-05-27,2.64,23.14,26.29,7.82,1,1,1,1
Alcobaça - BA,2026-05-28,3.0,22.53,25.5,15.19,0,0,0,1
Aldeias Altas - MA,2026-05-24,0.11,23.14,32.32,11.85,0,0,0,0
Aldeias Altas - MA,2026-05-25,0.05,22.43,32.39,8.13,0,0,0,0
Aldeias Altas - MA,2026-05-26,0.0,22.57,32.49,6.64,0,0,0,1
Aldeias Altas - MA,2026-05-27,0.06,23.54,32.38,7.6,0,1,0,1
Aldeias Altas - MA,2026-05-28,0.02,23.9,32.97,5.96,0,1,0,1
Alecrim - RS,2026-05-24,0.0,9.42,20.25,8.43,0,0,2,1
Alecrim - RS,2026-05-25,6.42,15.21,20.89,7.91,2,3,2,2
Alecrim - RS,2026-05-26,1.83,16.6,20.21,9.28,3,3,3,2
Alecrim - RS,2026-05-27,0.0,12.32,20.6,8.98,0,0,2,0
Alecrim - RS,2026-05-28,0.0,12.06,22.56,7.4,3,0,0,2
Alegre - ES,2026-05-24,0.16,15.64,24.66,5.6,3,2,1,1
Alegre - ES,2026-05-25,0.33,15.93,24.11,6.71,0,0,1,1
Alegre - ES,2026-05-26,0.45,18.0,25.27,2.69,3,3,2,1
Alegre - ES,2026-05-27,0.24,16.42,27.29,4.11,1,1,0,0
Alegre - ES,2026-05-28,3.0,18.31,22.0,6.94,1,3,3,2
Alegrete - RS,2026-05-24,0.0,10.08,18.13,16.88,1,0,3,2
Alegrete - RS,2026-05-25,0.88,11.78,17.8,13.96,0,1,3,3
Alegrete - RS,2026-05-26,0.25,14.25,19.99,17.35,2,2,2,1
Alegrete - RS,2026-05-27,0.02,11.42,18.22,15.56,0,0,3,2
Alegrete - RS,2026-05-28,0.0,12.37,19.12,14.32,1,0,2,0
Alegrete do Piauí - PI,2026-05-24,0.0,21.58,31.79,24.75,0,1,0,0
Alegrete do Piauí - PI,2026-05-25,0.0,21.28,31.01,16.48,0,1,3,1
Alegrete do Piauí - PI,2026-05-26,0.0,22.38,31.59,19.06,0,0,3,1
Alegrete do Piauí - PI,2026-05-27,0.0,22.7,31.22,17.9,0,0,0,1
Alegrete do Piauí - PI,2026-05-28,0.0,22.37,32.12,17.53,0,0,0,2
Alegria - RS,2026-05-24,0.0,10.55,20.32,11.47,1,0,1,1
Alegria - RS,2026-05-25,8.89,15.78,20.14,10.33,2,3,2,2
Alegria - RS,2026-05-26,3.3,16.82,19.77,9.13,2,3,3,1
Alegria - RS,2026-05-27,0.0,12.29,20.44,10.25,0,0,2,0
Alegria - RS,2026-05-28,0.0,12.0,22.62,8.57,0,0,0,0
Além Paraíba - MG,2026-05-24,0.69,16.08,23.75,4.89,2,3,2,1
Além Paraíba - MG,2026-05-25,1.92,17.09,23.45,3.65,1,2,1,1
Além Paraíba - MG,2026-05-26,1.08,17.66,23.21,6.3,1,3,3,1
Além Paraíba - MG,2026-05-27,0.84,16.67,25.85,3.18,0,0,2,0
Além Paraíba - MG,2026-05-28,0.75,17.28,22.59,8.25,1,1,1,1
Alenquer - PA,2026-05-24,18.58,25.14,28.69,5.15,3,3,2,1
Alenquer - PA,2026-05-25,9.82,24.84,30.05,6.04,2,1,1,1
Alenquer - PA,2026-05-26,3.58,25.35,31.12,6.28,1,1,0,1
Alenquer - PA,2026-05-27,4.66,25.76,30.79,6.3,1,1,1,1
Alenquer - PA,2026-05-28,8.23,25.59,29.91,6.74,1,1,1,1
Alexandria - RN,2026-05-24,0.39,21.11,30.29,19.29,0,0,2,1
Alexandria - RN,2026-05-25,0.8,21.03,30.23,15.04,1,0,1,1
Alexandria - RN,2026-05-26,1.0,22.6,31.02,16.2,1,1,0,1
Alexandria - RN,2026-05-27,0.46,22.79,30.72,15.68,1,1,1,1
Alexandria - RN,2026-05-28,0.37,22.9,31.06,14.35,1,1,0,2
Alexânia - GO,2026-05-24,0.25,16.58,26.5,14.85,0,0,2,1
Alexânia - GO,2026-05-25,0.0,16.46,27.86,7.07,1,0,0,1
Alexânia - GO,2026-05-26,0.0,16.41,27.52,7.67,2,0,0,0
Alexânia - GO,2026-05-27,0.0,15.7,27.25,7.89,0,0,2,0
Alexânia - GO,2026-05-28,0.0,15.59,26.84,8.09,0,0,0,0
Alfenas - MG,2026-05-24,0.56,15.7,24.1,4.86,0,1,3,1
Alfenas - MG,2026-05-25,1.77,17.06,24.11,3.85,1,2,2,1
Alfenas - MG,2026-05-26,0.14,16.19,24.49,4.38,1,1,1,1
Alfenas - MG,2026-05-27,0.3,16.45,26.1,3.22,1,0,0,1
Alfenas - MG,2026-05-28,0.12,15.4,24.31,6.46,0,0,1,1
Alfredo Chaves - ES,2026-05-24,0.27,18.17,24.29,9.94,2,1,0,1
Alfredo Chaves - ES,2026-05-25,0.5,18.03,24.08,9.43,2,0,3,0
Alfredo Chaves - ES,2026-05-26,1.09,19.69,24.52,6.68,2,2,2,1
Alfredo Chaves - ES,2026-05-27,0.48,18.86,26.57,6.91,1,0,0,0
Alfredo Chaves - ES,2026-05-28,2.69,20.43,23.06,13.44,0,3,2,2
Alfredo Marcondes - SP,2026-05-24,3.48,17.89,25.69,9.03,0,0,1,1
Alfredo Marcondes - SP,2026-05-25,3.12,19.87,27.83,6.45,1,1,1,1
Alfredo Marcondes - SP,2026-05-26,1.63,20.19,28.52,5.42,1,3,0,1
Alfredo Marcondes - SP,2026-05-27,0.55,19.79,28.85,8.3,0,0,0,0
Alfredo Marcondes - SP,2026-05-28,0.11,19.43,26.87,7.62,0,0,0,3
Alfredo Vasconcelos - MG,2026-05-24,0.04,13.89,23.1,7.79,1,2,3,1
Alfredo Vasconcelos - MG,2026-05-25,1.05,15.68,22.2,4.51,1,2,2,1
Alfredo Vasconcelos - MG,2026-05-26,0.13,15.78,23.05,5.66,0,3,2,1
Alfredo Vasconcelos - MG,2026-05-27,0.11,15.07,25.1,5.75,0,0,0,0
Alfredo Vasconcelos - MG,2026-05-28,0.4,15.34,20.53,9.82,0,3,3,3
Alfredo Wagner - SC,2026-05-24,0.67,9.48,14.22,8.93,2,2,2,2
Alfredo Wagner - SC,2026-05-25,2.08,10.46,14.92,8.03,2,2,2,3
Alfredo Wagner - SC,2026-05-26,9.77,13.19,16.84,5.76,3,3,2,1
Alfredo Wagner - SC,2026-05-27,0.09,10.57,16.04,8.6,2,2,1,1
Alfredo Wagner - SC,2026-05-28,0.06,8.18,15.25,7.38,2,2,1,2
Algodão de Jandaíra - PB,2026-05-24,1.9,20.23,27.35,22.59,1,3,2,1
Algodão de Jandaíra - PB,2026-05-25,2.63,20.15,26.05,15.99,0,3,2,1
Algodão de Jandaíra - PB,2026-05-26,2.42,20.22,25.43,20.13,1,2,2,1
Algodão de Jandaíra - PB,2026-05-27,1.77,20.32,25.88,19.38,1,2,2,2
Algodão de Jandaíra - PB,2026-05-28,0.7,19.93,26.41,19.19,1,2,3,2
Alhandra - PB,2026-05-24,4.33,23.2,28.41,17.81,0,2,1,1
Alhandra - PB,2026-05-25,6.0,22.87,27.55,12.14,2,2,1,1
Alhandra - PB,2026-05-26,9.66,22.91,26.84,14.04,1,3,2,1
Alhandra - PB,2026-05-27,5.85,23.07,27.07,14.3,1,2,2,1
Alhandra - PB,2026-05-28,2.97,23.15,27.81,15.35,1,1,1,1
Aliança - PE,2026-05-24,3.67,22.2,28.79,16.94,0,3,1,1
Aliança - PE,2026-05-25,5.18,21.9,27.48,11.14,2,2,1,1
Aliança - PE,2026-05-26,7.63,22.13,26.37,12.88,1,3,2,1
Aliança - PE,2026-05-27,4.45,22.07,26.88,13.02,1,2,2,1
Aliança - PE,2026-05-28,2.04,22.06,27.59,14.14,1,1,2,2
Aliança do Tocantins - TO,2026-05-24,0.0,21.83,32.32,15.07,0,1,1,1
Aliança do Tocantins - TO,2026-05-25,0.0,22.06,32.7,7.34,0,0,0,0
Aliança do Tocantins - TO,2026-05-26,0.0,22.22,32.84,6.75,0,0,0,0
Aliança do Tocantins - TO,2026-05-27,0.0,21.92,32.97,7.21,3,0,2,2
Aliança do Tocantins - TO,2026-05-28,0.0,20.93,32.81,7.84,1,2,0,0
Almadina - BA,2026-05-24,2.06,19.89,25.88,18.05,1,2,2,1
Almadina - BA,2026-05-25,4.67,18.81,24.14,10.26,1,3,3,2
Almadina - BA,2026-05-26,1.89,19.53,26.62,7.19,1,2,1,1
Almadina - BA,2026-05-27,1.75,18.95,26.22,6.27,0,2,2,1
Almadina - BA,2026-05-28,0.64,17.4,26.41,5.64,0,1,1,1
Almas - TO,2026-05-24,0.0,20.11,31.82,11.8,2,0,0,1
Almas - TO,2026-05-25,0.0,21.4,32.51,7.24,1,0,0,0
Almas - TO,2026-05-26,0.0,20.94,32.18,8.7,0,0,1,2
Almas - TO,2026-05-27,0.0,20.2,32.1,7.28,0,2,0,0
Almas - TO,2026-05-28,0.0,19.75,31.97,6.97,0,2,0,0
Almeirim - PA,2026-05-24,14.13,25.27,27.85,9.47,3,2,2,2
Almeirim - PA,2026-05-25,8.47,25.09,28.95,5.24,1,2,2,1
Almeirim - PA,2026-05-26,3.82,25.32,30.65,4.82,1,1,1,1
Almeirim - PA,2026-05-27,8.63,25.48,30.35,5.86,1,2,1,1
Almeirim - PA,2026-05-28,19.52,25.21,29.34,4.73,1,2,1,1
Almenara - MG,2026-05-24,0.41,18.7,27.04,9.36,1,2,1,2
Almenara - MG,2026-05-25,0.07,16.24,28.51,5.74,1,2,0,2
Almenara - MG,2026-05-26,5.39,20.22,25.24,5.14,1,3,3,2
Almenara - MG,2026-05-27,2.65,19.92,27.6,2.3,2,3,2,1
Almenara - MG,2026-05-28,0.98,18.71,27.66,1.68,1,2,2,1
Almino Afonso - RN,2026-05-24,0.34,21.61,30.63,21.46,0,0,2,1
Almino Afonso - RN,2026-05-25,0.71,21.56,30.86,16.3,1,0,1,1
Almino Afonso - RN,2026-05-26,0.73,23.03,31.65,17.82,1,0,0,1
Almino Afonso - RN,2026-05-27,0.21,23.11,31.22,17.38,1,1,1,1
Almino Afonso - RN,2026-05-28,0.22,23.31,31.62,15.83,1,1,0,2
Almirante Tamandaré - PR,2026-05-24,11.49,13.89,16.32,2.91,3,3,3,2
Almirante Tamandaré - PR,2026-05-25,2.18,13.71,18.61,9.22,3,3,3,2
Almirante Tamandaré - PR,2026-05-26,6.56,15.1,19.77,8.82,2,2,2,1
Almirante Tamandaré - PR,2026-05-27,1.42,14.7,19.72,8.62,1,1,2,0
Almirante Tamandaré - PR,2026-05-28,0.01,12.21,17.37,7.5,2,3,2,1
Almirante Tamandaré do Sul - RS,2026-05-24,0.0,9.95,19.54,12.53,0,0,2,1
Almirante Tamandaré do Sul - RS,2026-05-25,11.22,14.46,19.2,10.83,2,3,2,2
Almirante Tamandaré do Sul - RS,2026-05-26,7.31,16.5,19.05,9.91,2,3,3,1
Almirante Tamandaré do Sul - RS,2026-05-27,0.0,11.89,19.25,11.0,1,2,2,0
Almirante Tamandaré do Sul - RS,2026-05-28,0.0,10.56,21.31,9.34,1,0,0,0
Aloândia - GO,2026-05-24,0.03,19.73,29.32,11.08,0,0,0,1
Aloândia - GO,2026-05-25,0.0,19.59,30.67,7.14,1,0,0,1
Aloândia - GO,2026-05-26,0.0,19.57,30.71,6.52,0,0,0,1
Aloândia - GO,2026-05-27,0.0,18.95,30.63,6.11,0,2,0,1
Aloândia - GO,2026-05-28,0.0,18.37,30.25,6.19,0,3,0,1
Alpercata - MG,2026-05-24,0.57,20.64,28.19,11.19,3,2,2,2
Alpercata - MG,2026-05-25,0.0,18.96,29.76,2.08,1,0,0,0
Alpercata - MG,2026-05-26,0.0,19.47,30.09,2.58,0,0,0,1
Alpercata - MG,2026-05-27,0.09,19.95,29.66,4.09,0,1,2,1
Alpercata - MG,2026-05-28,0.2,19.53,29.62,1.3,0,0,1,1
Alpestre - RS,2026-05-24,0.0,10.39,19.5,7.36,1,0,2,2
Alpestre - RS,2026-05-25,14.93,15.46,20.51,7.36,2,2,2,1
Alpestre - RS,2026-05-26,12.4,17.0,19.8,7.8,2,2,3,1
Alpestre - RS,2026-05-27,0.0,12.89,20.29,7.75,1,1,2,0
Alpestre - RS,2026-05-28,0.0,11.28,22.31,7.17,0,0,0,0
Alpinópolis - MG,2026-05-24,0.24,16.2,25.04,5.91,0,2,0,1
Alpinópolis - MG,2026-05-25,0.57,17.37,25.36,4.2,1,1,1,1
Alpinópolis - MG,2026-05-26,0.01,16.75,25.77,4.71,1,0,0,0
Alpinópolis - MG,2026-05-27,0.04,16.92,27.29,4.28,0,0,2,1
Alpinópolis - MG,2026-05-28,0.06,16.31,25.75,5.63,0,0,1,1
Alta Floresta - MT,2026-05-24,0.21,21.27,32.07,9.02,0,0,0,1
Alta Floresta - MT,2026-05-25,0.0,21.34,32.8,6.73,0,0,1,2
Alta Floresta - MT,2026-05-26,0.0,21.75,33.18,6.4,0,0,0,0
Alta Floresta - MT,2026-05-27,0.0,21.73,33.25,6.68,0,0,1,0
Alta Floresta - MT,2026-05-28,0.0,21.5,33.09,6.13,3,0,1,0
Alta Floresta D'Oeste - RO,2026-05-24,0.0,18.55,28.5,9.75,0,2,1,1
Alta Floresta D'Oeste - RO,2026-05-25,0.09,19.87,29.86,6.62,0,2,1,1
Alta Floresta D'Oeste - RO,2026-05-26,0.24,21.1,30.96,8.21,0,0,0,1
Alta Floresta D'Oeste - RO,2026-05-27,0.04,20.79,31.16,8.58,0,3,0,0
Alta Floresta D'Oeste - RO,2026-05-28,0.09,21.5,30.41,7.7,0,0,0,0
Altair - SP,2026-05-24,0.62,19.17,28.1,8.42,1,0,0,1
Altair - SP,2026-05-25,0.56,20.24,29.11,4.92,1,1,1,1
Altair - SP,2026-05-26,0.11,20.41,29.99,8.07,0,0,1,0
Altair - SP,2026-05-27,0.02,20.17,30.38,7.88,0,0,0,1
Altair - SP,2026-05-28,0.0,19.65,29.25,10.13,0,0,0,0
Altamira - PA,2026-05-24,6.06,23.83,29.35,8.36,1,1,2,1
Altamira - PA,2026-05-25,3.71,23.49,29.8,5.74,1,1,2,1
Altamira - PA,2026-05-26,1.0,23.69,31.46,3.8,1,0,1,0
Altamira - PA,2026-05-27,1.07,23.92,31.38,3.93,0,1,1,1
Altamira - PA,2026-05-28,3.3,24.43,30.53,5.57,1,1,1,1
Altamira do Maranhão - MA,2026-05-24,1.02,23.05,31.41,9.74,0,0,1,1
Altamira do Maranhão - MA,2026-05-25,0.75,22.87,31.45,6.31,1,0,2,1
Altamira do Maranhão - MA,2026-05-26,0.36,22.66,31.8,5.81,2,0,0,1
Altamira do Maranhão - MA,2026-05-27,0.92,23.2,31.63,5.63,1,0,1,1
