cidade,dt,r,tmin,tmax,wmx,c1,c2,c3,c4
Itapebi - BA,2026-05-31,0.27,18.42,26.07,9.28,1,0,2,1
Itapebi - BA,2026-06-01,1.25,18.47,26.64,9.44,0,0,0,1
Itapebi - BA,2026-06-02,1.42,19.12,27.04,11.83,0,0,1,1
Itapebi - BA,2026-06-03,2.02,20.21,25.37,17.55,0,2,2,1
Itapebi - BA,2026-06-04,1.75,19.23,23.98,19.04,0,2,2,1
Itapebi - BA,2026-06-05,0.4,17.54,25.06,16.3,0,0,1,1
Itapecerica - MG,2026-05-27,0.0,8.95,26.28,13.64,0,2,0,0
Itapecerica - MG,2026-05-28,0.09,16.65,25.62,9.42,0,0,0,1
Itapecerica - MG,2026-05-29,0.13,15.18,24.2,9.46,0,0,1,1
Itapecerica - MG,2026-05-30,1.81,15.16,23.92,9.32,0,0,1,1
Itapecerica - MG,2026-05-31,1.44,15.05,23.98,8.03,1,0,0,0
Itapecerica - MG,2026-06-01,1.18,14.47,23.45,8.63,0,0,0,1
Itapecerica - MG,2026-06-02,0.33,13.12,23.57,10.07,0,0,2,0
Itapecerica - MG,2026-06-03,0.09,12.53,22.31,14.8,0,0,0,1
Itapecerica - MG,2026-06-04,0.16,11.63,20.79,16.21,0,1,1,2
Itapecerica - MG,2026-06-05,0.16,10.54,20.15,11.94,0,0,0,1
Itapecerica da Serra - SP,2026-05-27,2.28,10.76,20.06,12.14,2,2,1,3
Itapecerica da Serra - SP,2026-05-28,0.14,14.15,18.9,9.96,3,2,2,1
Itapecerica da Serra - SP,2026-05-29,0.77,13.87,17.92,11.92,3,3,3,2
Itapecerica da Serra - SP,2026-05-30,1.77,13.87,18.64,9.7,3,3,2,2
Itapecerica da Serra - SP,2026-05-31,0.0,13.92,20.48,5.25,2,3,2,0
Itapecerica da Serra - SP,2026-06-01,0.03,12.25,19.58,8.15,1,2,1,1
Itapecerica da Serra - SP,2026-06-02,3.13,13.37,16.48,17.21,2,3,3,2
Itapecerica da Serra - SP,2026-06-03,6.16,13.12,14.81,17.62,3,3,3,3
Itapecerica da Serra - SP,2026-06-04,2.07,11.95,15.79,14.14,2,2,2,2
Itapecerica da Serra - SP,2026-06-05,2.11,11.5,15.43,15.38,2,3,2,2
Itapecuru Mirim - MA,2026-05-27,0.34,23.82,32.5,14.87,1,0,2,1
Itapecuru Mirim - MA,2026-05-28,0.76,24.62,32.9,12.49,0,1,0,1
Itapecuru Mirim - MA,2026-05-29,4.85,24.9,32.48,10.66,1,1,0,1
Itapecuru Mirim - MA,2026-05-30,10.16,24.56,30.55,9.31,1,1,0,1
Itapecuru Mirim - MA,2026-05-31,8.12,23.92,30.95,8.4,1,2,1,1
Itapecuru Mirim - MA,2026-06-01,9.04,23.94,29.95,5.44,1,1,1,1
Itapecuru Mirim - MA,2026-06-02,5.42,23.81,30.6,6.53,0,1,1,1
Itapecuru Mirim - MA,2026-06-03,5.49,24.06,30.81,10.22,0,0,1,1
Itapecuru Mirim - MA,2026-06-04,4.57,23.76,31.04,9.53,0,0,1,1
Itapecuru Mirim - MA,2026-06-05,2.33,23.79,30.84,11.1,1,1,1,1
Itapejara d'Oeste - PR,2026-05-27,0.12,9.54,21.69,12.74,0,0,3,0
Itapejara d'Oeste - PR,2026-05-28,0.01,12.84,23.37,7.87,1,3,0,0
Itapejara d'Oeste - PR,2026-05-29,8.55,14.71,20.79,7.92,0,1,1,2
Itapejara d'Oeste - PR,2026-05-30,5.27,14.56,21.64,6.04,3,1,1,1
Itapejara d'Oeste - PR,2026-05-31,0.25,13.14,21.63,5.78,0,1,2,1
Itapejara d'Oeste - PR,2026-06-01,0.0,11.37,20.89,7.67,0,1,2,1
Itapejara d'Oeste - PR,2026-06-02,0.0,10.12,20.98,9.32,0,0,0,2
Itapejara d'Oeste - PR,2026-06-03,0.0,11.56,19.31,14.58,0,0,0,0
Itapejara d'Oeste - PR,2026-06-04,0.0,10.23,19.38,14.7,1,0,0,1
Itapejara d'Oeste - PR,2026-06-05,0.0,10.35,19.31,14.63,0,0,0,0
Itapema - SC,2026-05-27,0.01,16.45,20.38,18.02,1,1,1,0
Itapema - SC,2026-05-28,0.0,16.56,19.65,22.89,0,1,0,1
Itapema - SC,2026-05-29,0.33,16.96,19.14,8.48,0,1,1,1
Itapema - SC,2026-05-30,4.27,17.83,19.42,6.13,1,2,3,0
Itapema - SC,2026-05-31,0.15,17.27,20.76,10.52,0,1,0,0
Itapema - SC,2026-06-01,0.82,18.16,19.2,15.67,1,2,2,2
Itapema - SC,2026-06-02,1.27,17.06,18.51,24.72,2,2,0,2
Itapema - SC,2026-06-03,0.65,17.46,18.81,24.4,2,1,1,0
Itapema - SC,2026-06-04,0.95,16.57,18.6,17.96,1,1,1,1
Itapema - SC,2026-06-05,0.7,16.29,18.59,18.26,0,0,0,0
Itapemirim - ES,2026-05-27,0.0,16.95,25.85,22.28,1,0,2,0
Itapemirim - ES,2026-05-28,0.52,21.93,24.21,16.71,0,1,2,1
Itapemirim - ES,2026-05-29,1.25,20.99,23.42,17.6,2,1,1,1
Itapemirim - ES,2026-05-30,0.69,20.66,23.52,12.69,1,2,1,1
Itapemirim - ES,2026-05-31,0.05,19.39,24.76,8.52,0,0,0,0
Itapemirim - ES,2026-06-01,0.73,20.19,24.11,10.85,0,0,0,0
Itapemirim - ES,2026-06-02,5.5,20.66,23.67,15.63,1,2,1,1
Itapemirim - ES,2026-06-03,5.34,19.87,21.59,20.98,1,0,1,1
Itapemirim - ES,2026-06-04,3.28,19.13,21.66,17.1,2,2,1,1
Itapemirim - ES,2026-06-05,1.66,17.94,21.87,21.55,1,1,0,1
Itaperuçu - PR,2026-05-27,0.53,9.57,20.85,10.27,3,3,3,0
Itaperuçu - PR,2026-05-28,0.01,12.78,17.83,10.11,3,3,2,2
Itaperuçu - PR,2026-05-29,0.11,12.02,16.95,7.06,1,3,3,2
Itaperuçu - PR,2026-05-30,2.23,12.25,17.05,8.16,2,3,2,2
Itaperuçu - PR,2026-05-31,0.12,10.95,19.35,7.75,0,2,2,1
Itaperuçu - PR,2026-06-01,0.15,11.34,18.83,5.79,0,2,2,1
Itaperuçu - PR,2026-06-02,1.05,12.34,15.7,8.58,1,3,2,2
Itaperuçu - PR,2026-06-03,1.62,10.93,13.15,18.06,2,3,3,3
Itaperuçu - PR,2026-06-04,0.64,9.79,14.16,14.26,2,3,2,2
Itaperuçu - PR,2026-06-05,0.49,9.88,14.15,13.31,3,3,3,2
Itaperuna - RJ,2026-05-27,0.0,12.32,28.66,8.35,0,0,0,0
Itaperuna - RJ,2026-05-28,1.3,20.31,25.43,7.91,0,2,3,1
Itaperuna - RJ,2026-05-29,0.59,17.96,24.42,7.05,1,2,2,2
Itaperuna - RJ,2026-05-30,0.39,17.69,24.42,8.29,1,2,2,2
Itaperuna - RJ,2026-05-31,0.02,15.83,27.04,6.39,0,0,0,0
Itaperuna - RJ,2026-06-01,1.55,17.16,27.05,7.23,0,1,2,0
Itaperuna - RJ,2026-06-02,5.45,18.31,24.64,6.51,1,2,2,1
Itaperuna - RJ,2026-06-03,2.4,16.56,22.72,11.22,1,1,1,1
Itaperuna - RJ,2026-06-04,0.98,16.07,22.35,7.11,2,2,1,1
Itaperuna - RJ,2026-06-05,0.41,14.19,22.74,6.73,2,1,0,1
Itapetim - PE,2026-05-27,0.36,21.57,27.28,23.76,1,2,3,2
Itapetim - PE,2026-05-28,0.1,20.56,28.77,20.31,1,0,2,2
Itapetim - PE,2026-05-29,0.33,20.93,29.73,17.49,1,0,0,1
Itapetim - PE,2026-05-30,0.45,21.28,29.39,21.14,0,0,2,1
Itapetim - PE,2026-05-31,0.07,20.73,30.73,17.41,1,0,0,1
Itapetim - PE,2026-06-01,0.02,20.12,30.7,16.77,0,0,0,1
Itapetim - PE,2026-06-02,0.01,19.81,31.42,10.99,0,0,2,0
Itapetim - PE,2026-06-03,1.68,21.62,30.87,12.28,0,0,0,1
Itapetim - PE,2026-06-04,1.96,21.95,30.01,21.84,1,1,2,1
Itapetim - PE,2026-06-05,1.22,21.47,29.09,22.83,1,1,2,1
Itapetinga - BA,2026-05-27,1.44,14.67,27.03,10.18,0,0,3,1
Itapetinga - BA,2026-05-28,0.82,19.75,27.96,10.03,1,2,1,1
Itapetinga - BA,2026-05-29,5.32,20.27,24.54,11.1,1,3,3,2
Itapetinga - BA,2026-05-30,2.31,19.53,25.52,13.97,2,2,2,2
Itapetinga - BA,2026-05-31,0.32,18.11,26.23,8.66,1,0,0,1
Itapetinga - BA,2026-06-01,0.58,17.66,27.67,6.01,0,0,1,1
Itapetinga - BA,2026-06-02,1.2,19.03,27.76,8.51,0,1,2,1
Itapetinga - BA,2026-06-03,1.68,19.59,26.22,14.98,0,2,2,1
Itapetinga - BA,2026-06-04,1.27,18.32,24.6,16.67,1,1,3,2
Itapetinga - BA,2026-06-05,0.25,16.97,25.62,14.35,1,1,2,1
Itapetininga - SP,2026-05-27,0.69,10.73,24.32,12.13,2,2,0,1
Itapetininga - SP,2026-05-28,0.0,14.93,20.9,13.93,1,2,1,0
Itapetininga - SP,2026-05-29,0.0,12.93,20.61,10.63,0,1,2,0
Itapetininga - SP,2026-05-30,0.44,13.47,21.14,11.83,1,1,1,0
Itapetininga - SP,2026-05-31,0.0,12.73,21.6,8.94,0,2,2,0
Itapetininga - SP,2026-06-01,0.0,11.81,21.55,6.31,0,0,1,1
Itapetininga - SP,2026-06-02,0.34,12.97,18.85,17.16,2,2,2,2
Itapetininga - SP,2026-06-03,0.69,13.18,17.31,19.97,2,3,2,2
Itapetininga - SP,2026-06-04,0.25,11.79,18.48,16.52,1,1,2,2
Itapetininga - SP,2026-06-05,0.28,11.38,17.81,16.4,1,2,2,1
Itapeva - SP,2026-05-27,0.38,10.67,25.07,15.59,2,2,0,1
Itapeva - SP,2026-05-28,0.0,14.71,20.65,14.97,2,3,2,1
Itapeva - SP,2026-05-29,0.0,12.65,19.83,11.4,0,2,2,1
Itapeva - SP,2026-05-30,0.34,13.34,20.67,12.48,1,2,1,1
Itapeva - SP,2026-05-31,0.07,12.2,21.95,7.75,1,2,2,1
Itapeva - SP,2026-06-01,0.11,11.94,21.77,5.87,0,1,1,1
Itapeva - SP,2026-06-02,0.22,13.34,18.82,13.51,0,3,2,2
Itapeva - SP,2026-06-03,0.34,12.95,16.62,21.97,1,3,2,2
Itapeva - SP,2026-06-04,0.16,11.7,17.51,20.58,1,2,2,2
Itapeva - SP,2026-06-05,0.2,11.5,17.43,18.43,2,2,2,2
Itapeva - MG,2026-05-27,1.11,7.11,21.28,10.97,2,3,0,1
Itapeva - MG,2026-05-28,0.03,13.03,19.49,7.79,2,3,1,3
Itapeva - MG,2026-05-29,0.07,10.71,19.51,6.24,0,1,1,1
Itapeva - MG,2026-05-30,4.44,11.91,17.61,8.25,1,1,2,1
Itapeva - MG,2026-05-31,0.11,11.73,19.48,6.4,1,2,2,3
Itapeva - MG,2026-06-01,0.06,10.28,19.27,5.27,0,1,1,0
Itapeva - MG,2026-06-02,0.2,9.97,17.39,10.24,1,2,1,1
Itapeva - MG,2026-06-03,0.85,9.53,15.47,14.01,2,2,2,2
Itapeva - MG,2026-06-04,0.43,9.01,15.94,12.52,2,2,1,2
Itapeva - MG,2026-06-05,0.38,8.22,14.96,12.06,1,2,2,1
Itapevi - SP,2026-05-27,1.5,10.23,21.85,14.09,2,2,2,1
Itapevi - SP,2026-05-28,0.0,14.0,19.77,13.21,2,2,1,0
Itapevi - SP,2026-05-29,0.09,13.06,19.29,14.33,2,3,2,1
Itapevi - SP,2026-05-30,1.1,13.34,19.95,13.42,2,2,2,1
Itapevi - SP,2026-05-31,0.02,13.17,21.04,7.41,2,3,2,1
Itapevi - SP,2026-06-01,0.01,11.53,20.64,6.09,0,1,1,0
Itapevi - SP,2026-06-02,0.68,12.69,17.73,16.55,1,3,2,2
Itapevi - SP,2026-06-03,1.25,12.65,15.81,20.74,2,3,3,2
Itapevi - SP,2026-06-04,0.42,11.63,17.01,18.57,2,2,2,2
Itapevi - SP,2026-06-05,0.51,11.0,16.4,16.07,2,2,2,1
Itapicuru - BA,2026-05-27,0.37,20.42,29.69,18.22,1,2,1,0
Itapicuru - BA,2026-05-28,0.0,19.12,30.77,15.54,0,1,0,1
Itapicuru - BA,2026-05-29,0.44,20.49,30.26,17.52,0,1,1,1
Itapicuru - BA,2026-05-30,0.95,19.78,28.99,17.55,2,2,1,1
Itapicuru - BA,2026-05-31,5.55,21.33,26.63,14.65,2,3,2,1
Itapicuru - BA,2026-06-01,3.0,21.06,27.83,11.82,1,1,2,1
Itapicuru - BA,2026-06-02,2.23,21.09,28.39,11.88,1,2,2,1
Itapicuru - BA,2026-06-03,2.91,21.28,26.97,15.82,1,1,2,1
Itapicuru - BA,2026-06-04,4.96,21.63,25.04,19.5,2,2,2,2
Itapicuru - BA,2026-06-05,4.16,21.13,24.02,18.97,1,3,2,2
Itapipoca - CE,2026-05-27,0.33,23.42,30.94,16.45,1,1,0,0
Itapipoca - CE,2026-05-28,1.47,23.9,30.68,19.94,0,1,1,1
Itapipoca - CE,2026-05-29,3.7,23.96,29.83,16.44,0,0,1,1
Itapipoca - CE,2026-05-30,8.52,23.97,28.36,16.13,1,1,2,2
Itapipoca - CE,2026-05-31,4.75,23.64,29.63,13.33,1,1,1,1
Itapipoca - CE,2026-06-01,2.34,23.44,30.17,14.28,0,0,0,1
Itapipoca - CE,2026-06-02,1.5,23.12,30.1,12.13,0,0,0,0
Itapipoca - CE,2026-06-03,2.66,23.12,29.22,13.79,0,0,1,1
Itapipoca - CE,2026-06-04,2.48,23.04,29.98,12.59,0,0,1,1
Itapipoca - CE,2026-06-05,2.51,23.5,30.46,14.01,0,1,0,1
Itapira - SP,2026-05-27,0.3,9.64,25.78,10.04,3,0,0,1
Itapira - SP,2026-05-28,0.0,15.5,23.9,10.47,0,1,0,1
Itapira - SP,2026-05-29,0.0,12.77,23.58,9.48,1,0,0,2
Itapira - SP,2026-05-30,2.81,14.0,21.7,9.75,0,0,1,1
Itapira - SP,2026-05-31,0.02,13.45,22.7,6.84,0,1,2,1
Itapira - SP,2026-06-01,0.0,11.78,22.89,7.1,2,0,1,2
Itapira - SP,2026-06-02,0.0,11.72,22.35,10.19,1,0,1,0
Itapira - SP,2026-06-03,0.0,11.96,21.03,15.58,0,2,0,1
Itapira - SP,2026-06-04,0.04,11.88,21.16,16.06,0,0,0,1
Itapira - SP,2026-06-05,0.02,10.97,20.37,13.18,0,0,0,1
Itapiranga - AM,2026-05-27,1.65,25.23,30.82,7.5,1,1,0,1
Itapiranga - AM,2026-05-28,4.77,26.4,29.43,5.25,0,2,2,1
Itapiranga - AM,2026-05-29,6.55,25.84,29.14,6.85,1,2,2,2
Itapiranga - AM,2026-05-30,8.76,26.03,29.49,8.26,2,2,1,1
Itapiranga - AM,2026-05-31,20.82,25.67,27.54,7.61,1,1,2,2
Itapiranga - AM,2026-06-01,15.35,25.37,28.11,4.17,1,1,1,1
Itapiranga - AM,2026-06-02,11.5,25.06,29.2,4.75,2,2,1,1
Itapiranga - AM,2026-06-03,6.49,25.56,30.09,7.66,1,1,1,1
Itapiranga - AM,2026-06-04,15.95,25.6,28.32,8.97,1,1,1,1
Itapiranga - AM,2026-06-05,7.91,25.38,29.74,6.49,1,1,1,1
Itapiranga - SC,2026-05-27,0.0,10.11,20.72,11.11,0,0,3,0
Itapiranga - SC,2026-05-28,0.0,12.0,23.24,8.2,0,0,1,0
Itapiranga - SC,2026-05-29,10.96,15.06,19.36,7.27,0,0,1,2
Itapiranga - SC,2026-05-30,1.5,14.47,21.74,3.96,2,2,3,1
Itapiranga - SC,2026-05-31,0.7,14.67,20.66,5.02,0,3,3,2
Itapiranga - SC,2026-06-01,0.05,12.25,19.39,4.81,0,2,3,1
Itapiranga - SC,2026-06-02,0.0,10.84,19.54,10.23,0,0,1,1
Itapiranga - SC,2026-06-03,0.0,11.09,20.47,12.16,1,0,0,1
Itapiranga - SC,2026-06-04,0.0,10.7,20.01,12.12,3,0,1,1
Itapiranga - SC,2026-06-05,0.0,10.57,20.21,11.98,0,0,0,0
Itapirapuã - GO,2026-05-27,0.0,19.2,33.0,11.43,0,0,0,0
Itapirapuã - GO,2026-05-28,0.0,22.25,32.87,10.33,0,0,0,0
Itapirapuã - GO,2026-05-29,0.0,22.02,31.36,7.82,1,0,0,1
Itapirapuã - GO,2026-05-30,0.0,21.87,31.42,8.57,0,1,0,1
Itapirapuã - GO,2026-05-31,0.0,20.42,32.2,7.33,0,1,3,1
Itapirapuã - GO,2026-06-01,0.14,20.31,32.11,9.46,0,0,2,0
Itapirapuã - GO,2026-06-02,0.0,20.31,32.01,12.04,0,0,2,0
Itapirapuã - GO,2026-06-03,0.0,19.65,31.97,15.44,2,0,0,0
Itapirapuã - GO,2026-06-04,0.0,20.04,31.98,12.02,0,0,2,0
Itapirapuã - GO,2026-06-05,0.0,20.29,31.43,10.29,3,0,0,0
Itapirapuã Paulista - SP,2026-05-27,0.6,9.98,23.57,8.29,3,3,0,0
Itapirapuã Paulista - SP,2026-05-28,0.68,14.34,19.37,8.39,3,3,3,2
Itapirapuã Paulista - SP,2026-05-29,0.37,12.31,18.54,7.85,1,3,3,2
Itapirapuã Paulista - SP,2026-05-30,1.33,12.91,18.99,6.53,2,3,2,2
Itapirapuã Paulista - SP,2026-05-31,0.0,11.3,20.98,5.02,0,2,2,2
Itapirapuã Paulista - SP,2026-06-01,0.12,11.25,20.74,4.72,3,1,2,1
Itapirapuã Paulista - SP,2026-06-02,1.44,12.75,17.48,8.97,1,3,3,2
Itapirapuã Paulista - SP,2026-06-03,2.59,11.96,14.87,13.57,2,3,3,3
Itapirapuã Paulista - SP,2026-06-04,1.48,10.66,15.98,11.35,2,3,3,2
Itapirapuã Paulista - SP,2026-06-05,1.35,10.72,15.99,11.05,3,3,3,2
Itapiratins - TO,2026-05-27,0.0,23.26,35.22,14.88,1,0,0,1
Itapiratins - TO,2026-05-28,0.0,23.4,34.87,9.6,1,0,0,2
Itapiratins - TO,2026-05-29,0.0,23.49,35.17,7.54,1,0,3,2
Itapiratins - TO,2026-05-30,0.0,23.97,34.27,8.2,1,1,1,2
Itapiratins - TO,2026-05-31,0.0,23.83,33.38,6.99,0,0,0,2
Itapiratins - TO,2026-06-01,0.21,23.44,33.3,6.14,0,0,0,0
Itapiratins - TO,2026-06-02,0.16,23.34,33.6,6.09,0,1,0,0
Itapiratins - TO,2026-06-03,0.67,23.25,33.0,8.79,0,0,1,1
Itapiratins - TO,2026-06-04,1.3,24.01,32.82,9.63,1,1,1,1
Itapiratins - TO,2026-06-05,0.15,23.79,32.46,11.07,1,1,0,1
Itapissuma - PE,2026-05-27,4.04,23.17,26.44,15.63,2,2,1,2
Itapissuma - PE,2026-05-28,2.73,23.34,27.68,17.26,1,1,2,2
Itapissuma - PE,2026-05-29,5.04,23.99,27.39,17.06,1,2,2,1
Itapissuma - PE,2026-05-30,9.93,23.69,26.3,14.16,1,2,2,1
Itapissuma - PE,2026-05-31,3.56,23.2,28.01,16.79,1,1,1,1
Itapissuma - PE,2026-06-01,0.45,23.03,28.45,15.46,0,1,2,3
Itapissuma - PE,2026-06-02,3.45,22.59,27.89,14.57,0,0,1,1
Itapissuma - PE,2026-06-03,9.59,23.59,27.62,12.74,1,1,1,1
Itapissuma - PE,2026-06-04,7.94,23.66,27.01,16.97,1,2,2,1
Itapissuma - PE,2026-06-05,5.21,23.47,27.68,17.81,1,1,1,1
Itapitanga - BA,2026-05-27,1.04,16.26,27.0,11.85,1,0,1,1
Itapitanga - BA,2026-05-28,0.59,18.53,27.37,10.34,0,1,0,1
Itapitanga - BA,2026-05-29,5.16,20.21,24.98,12.01,1,1,2,2
Itapitanga - BA,2026-05-30,4.86,20.5,24.7,13.53,3,3,2,1
Itapitanga - BA,2026-05-31,0.5,18.86,25.32,9.27,0,0,0,1
Itapitanga - BA,2026-06-01,3.45,19.53,25.39,8.7,0,1,2,1
Itapitanga - BA,2026-06-02,4.98,19.84,25.51,9.27,1,1,2,1
Itapitanga - BA,2026-06-03,2.52,20.09,25.12,14.49,1,1,2,1
Itapitanga - BA,2026-06-04,1.06,19.2,24.51,17.07,0,1,2,1
Itapitanga - BA,2026-06-05,0.33,18.07,24.96,15.19,1,1,1,1
Itapiúna - CE,2026-05-27,1.33,22.98,30.1,16.78,1,1,1,1
Itapiúna - CE,2026-05-28,2.11,23.18,30.18,19.79,1,1,1,2
Itapiúna - CE,2026-05-29,2.77,23.49,30.04,15.91,0,1,1,1
Itapiúna - CE,2026-05-30,6.56,23.53,28.86,15.38,1,1,1,1
Itapiúna - CE,2026-05-31,3.95,23.08,30.26,14.18,1,1,1,1
Itapiúna - CE,2026-06-01,1.36,22.84,30.67,13.19,1,0,1,1
Itapiúna - CE,2026-06-02,0.62,22.37,31.1,10.02,0,0,0,0
Itapiúna - CE,2026-06-03,3.26,22.53,29.56,11.75,0,0,1,1
Itapiúna - CE,2026-06-04,2.5,22.73,30.73,14.31,0,1,1,1
Itapiúna - CE,2026-06-05,2.46,22.97,30.71,16.77,0,1,1,1
Itapoá - SC,2026-05-27,0.22,16.32,20.66,17.34,1,1,2,1
Itapoá - SC,2026-05-28,0.26,17.9,20.8,14.78,2,1,1,1
Itapoá - SC,2026-05-29,0.85,17.62,20.26,6.88,1,3,2,1
Itapoá - SC,2026-05-30,3.23,18.22,20.55,4.48,1,2,3,1
Itapoá - SC,2026-05-31,0.05,17.2,21.63,7.83,0,3,0,0
Itapoá - SC,2026-06-01,1.88,18.47,20.49,12.29,1,2,2,1
Itapoá - SC,2026-06-02,3.45,17.84,19.73,20.8,3,3,2,1
Itapoá - SC,2026-06-03,5.27,17.62,19.37,20.82,2,3,2,1
Itapoá - SC,2026-06-04,4.23,16.6,18.69,12.05,1,1,1,1
Itapoá - SC,2026-06-05,2.94,16.32,19.09,16.25,1,1,1,1
Itápolis - SP,2026-05-27,0.05,11.89,29.75,14.6,0,0,0,1
Itápolis - SP,2026-05-28,0.0,18.09,27.87,11.85,0,3,0,1
Itápolis - SP,2026-05-29,0.0,15.74,27.54,13.35,0,2,0,0
Itápolis - SP,2026-05-30,0.55,16.25,27.05,11.84,3,0,1,0
Itápolis - SP,2026-05-31,0.0,15.73,26.73,8.52,2,3,0,2
Itápolis - SP,2026-06-01,0.0,14.0,26.14,8.78,0,2,0,2
Itápolis - SP,2026-06-02,0.0,13.31,24.51,11.88,0,0,0,1
Itápolis - SP,2026-06-03,0.0,13.21,24.72,16.96,0,0,1,0
Itápolis - SP,2026-06-04,0.0,13.45,25.04,19.43,3,2,0,0
Itápolis - SP,2026-06-05,0.01,13.04,23.96,16.28,3,2,2,0
Itaporã - MS,2026-05-27,0.18,13.98,26.75,10.05,0,2,3,2
Itaporã - MS,2026-05-28,0.15,18.0,28.96,9.14,0,3,0,0
Itaporã - MS,2026-05-29,2.2,19.59,27.64,9.76,0,0,1,1
Itaporã - MS,2026-05-30,0.9,17.66,27.08,8.36,1,0,0,0
Itaporã - MS,2026-05-31,0.19,17.52,26.91,6.73,0,0,0,0
Itaporã - MS,2026-06-01,0.21,17.41,26.89,5.96,0,0,0,0
Itaporã - MS,2026-06-02,0.0,16.69,26.6,7.13,0,2,0,0
Itaporã - MS,2026-06-03,0.0,15.03,23.9,12.34,1,0,0,2
Itaporã - MS,2026-06-04,0.0,14.2,24.07,11.46,0,0,1,2
Itaporã - MS,2026-06-05,0.01,14.38,24.65,11.66,0,0,0,0
Itaporã do Tocantins - TO,2026-05-27,0.0,23.01,32.91,13.36,1,0,0,1
Itaporã do Tocantins - TO,2026-05-28,0.0,22.21,32.96,10.19,2,0,0,1
Itaporã do Tocantins - TO,2026-05-29,0.0,22.49,33.2,8.64,0,0,0,1
Itaporã do Tocantins - TO,2026-05-30,0.0,23.12,32.42,9.74,1,0,0,1
Itaporã do Tocantins - TO,2026-05-31,0.0,23.17,31.7,8.92,0,0,0,1
Itaporã do Tocantins - TO,2026-06-01,0.35,22.87,31.86,7.41,0,2,0,0
Itaporã do Tocantins - TO,2026-06-02,0.31,22.87,32.26,7.34,0,0,0,0
Itaporã do Tocantins - TO,2026-06-03,0.73,22.84,31.65,10.39,0,0,0,1
Itaporã do Tocantins - TO,2026-06-04,1.51,23.54,31.44,11.31,1,2,1,1
Itaporã do Tocantins - TO,2026-06-05,0.3,23.44,31.27,12.11,1,1,0,1
Itaporanga - SP,2026-05-27,0.09,10.79,26.69,15.28,1,2,0,0
Itaporanga - SP,2026-05-28,0.16,16.06,22.33,13.1,0,3,2,1
Itaporanga - SP,2026-05-29,0.0,13.21,21.76,11.13,0,1,2,0
Itaporanga - SP,2026-05-30,0.38,14.03,22.2,11.88,0,1,1,0
Itaporanga - SP,2026-05-31,0.01,12.42,22.98,6.19,2,1,2,0
Itaporanga - SP,2026-06-01,0.0,12.25,23.08,4.2,0,0,2,1
Itaporanga - SP,2026-06-02,0.09,13.34,21.39,12.4,0,2,2,2
Itaporanga - SP,2026-06-03,0.26,13.03,19.15,19.8,0,2,2,2
Itaporanga - SP,2026-06-04,0.12,12.38,20.1,18.99,0,1,2,2
Itaporanga - SP,2026-06-05,0.08,11.94,19.96,17.34,0,1,2,1
Itaporanga - PB,2026-05-27,0.35,22.14,28.16,22.52,1,2,3,2
Itaporanga - PB,2026-05-28,0.07,21.65,30.46,15.12,1,0,1,2
Itaporanga - PB,2026-05-29,0.77,23.09,31.08,15.03,2,1,0,2
Itaporanga - PB,2026-05-30,0.49,22.37,30.52,16.42,1,0,1,1
Itaporanga - PB,2026-05-31,0.3,21.7,31.38,13.51,1,0,0,0
Itaporanga - PB,2026-06-01,0.02,21.25,31.27,11.68,0,0,1,1
Itaporanga - PB,2026-06-02,0.0,21.28,31.64,8.17,0,0,0,0
Itaporanga - PB,2026-06-03,0.36,22.03,31.68,9.77,0,0,0,1
Itaporanga - PB,2026-06-04,1.18,22.82,30.85,19.99,1,1,2,1
Itaporanga - PB,2026-06-05,1.14,22.35,29.56,21.51,1,1,2,1
Itaporanga d'Ajuda - SE,2026-05-27,0.05,22.92,28.32,20.14,2,2,0,0
Itaporanga d'Ajuda - SE,2026-05-28,0.0,23.09,28.62,14.49,0,0,0,0
Itaporanga d'Ajuda - SE,2026-05-29,0.22,23.62,28.67,16.07,0,0,0,0
Itaporanga d'Ajuda - SE,2026-05-30,0.73,23.78,28.17,16.25,0,0,0,1
Itaporanga d'Ajuda - SE,2026-05-31,3.49,23.48,27.35,14.97,1,1,1,1
Itaporanga d'Ajuda - SE,2026-06-01,2.47,23.47,27.61,12.91,1,1,1,1
Itaporanga d'Ajuda - SE,2026-06-02,1.1,23.34,28.2,13.24,1,1,1,0
Itaporanga d'Ajuda - SE,2026-06-03,1.48,23.9,27.97,18.04,0,0,1,0
Itaporanga d'Ajuda - SE,2026-06-04,10.09,23.57,25.51,20.62,1,2,1,2
Itaporanga d'Ajuda - SE,2026-06-05,12.78,23.13,24.84,22.8,1,2,2,2
Itapororoca - PB,2026-05-27,3.55,22.95,26.74,17.02,1,2,2,2
Itapororoca - PB,2026-05-28,2.67,22.78,27.93,17.1,1,2,2,1
Itapororoca - PB,2026-05-29,5.21,23.31,27.08,15.44,1,2,2,2
Itapororoca - PB,2026-05-30,10.15,23.16,26.39,13.63,1,2,2,2
Itapororoca - PB,2026-05-31,2.88,22.67,28.38,16.11,1,2,1,1
Itapororoca - PB,2026-06-01,0.07,21.97,29.64,15.51,0,0,1,0
Itapororoca - PB,2026-06-02,3.34,21.31,28.82,11.09,3,0,0,1
Itapororoca - PB,2026-06-03,6.88,22.93,28.31,10.67,1,1,1,1
Itapororoca - PB,2026-06-04,3.92,23.01,27.98,15.99,1,1,2,1
